date,store_id,competitors_within_1mi,competitors_within_3mi,nearest_competitor_distance_mi,new_competitor_opened,competitor_closure,competitor_running_promotion,market_saturation_score,est_competitor_avg_price
2022-09-30,STR018,6,25,1.24,0,0,0,39.0,18.88
2022-10-01,STR018,12,27,0.86,0,0,0,66.7,15.02
2022-10-02,STR018,11,31,0.53,0,0,0,60.4,21.01
2022-10-03,STR018,7,24,1.07,0,0,0,42.7,20.1
2022-10-04,STR018,11,18,1.38,0,1,0,68.0,12.83
2022-10-05,STR018,5,14,1.19,0,0,1,32.2,18.45
2022-10-06,STR018,13,33,0.28,0,0,0,81.7,11.24
2022-10-07,STR018,14,20,0.94,0,0,0,77.0,18.36
2022-10-08,STR018,11,16,1.27,0,0,0,71.4,24.77
2022-10-09,STR018,9,28,1.36,0,0,0,59.0,19.39
2022-10-10,STR018,8,16,1.0,0,0,0,48.9,19.53
2022-10-11,STR018,4,16,0.47,0,0,0,37.2,17.44
2022-10-12,STR018,9,20,0.21,0,0,0,52.0,14.35
2022-10-13,STR018,5,13,0.24,0,0,0,31.1,18.3
2022-10-14,STR018,5,16,0.69,0,0,0,27.7,17.57
2022-10-15,STR018,12,30,0.84,0,0,1,76.0,11.47
2022-10-16,STR018,12,18,0.67,0,0,0,76.6,18.53
2022-10-17,STR018,9,25,1.08,0,0,0,58.2,17.4
2022-10-18,STR018,7,21,1.4,0,0,0,46.6,18.4
2022-10-19,STR018,12,21,1.36,0,0,1,73.0,14.25
2022-10-20,STR018,12,22,1.16,0,0,1,73.6,17.61
2022-10-21,STR018,8,17,0.15,0,0,0,39.9,19.95
2022-10-22,STR018,7,20,1.35,0,0,0,43.7,17.19
2022-10-23,STR018,9,26,0.65,0,0,0,55.4,14.68
2022-10-24,STR018,13,27,0.59,0,0,0,74.1,17.99
2022-10-25,STR018,6,18,0.13,0,0,0,38.6,15.94
2022-10-26,STR018,6,23,0.44,0,0,0,29.4,21.63
2022-10-27,STR018,10,28,0.45,0,0,0,69.5,14.93
2022-10-28,STR018,11,16,1.27,0,0,0,65.8,10.91
2022-10-29,STR018,7,18,0.65,0,0,0,43.1,17.07
2022-10-30,STR018,11,20,1.26,0,0,0,68.7,12.82
2022-10-31,STR018,9,23,0.77,0,0,0,47.6,19.71
2022-11-01,STR018,8,14,0.55,0,0,0,45.8,10.96
2022-11-02,STR018,8,13,1.33,0,0,0,53.1,18.67
2022-11-03,STR018,8,28,1.21,0,0,0,50.1,17.96
2022-11-04,STR018,6,21,1.03,0,0,0,34.9,19.51
2022-11-05,STR018,8,27,1.42,0,0,0,47.1,12.88
2022-11-06,STR018,9,25,1.05,0,0,0,58.7,19.31
2022-11-07,STR018,9,17,1.42,0,0,0,50.9,17.74
2022-11-08,STR018,6,18,0.46,0,0,0,48.4,14.29
2022-11-09,STR018,8,15,0.44,0,0,1,40.7,19.15
2022-11-10,STR018,8,20,0.34,0,0,0,50.3,15.29
2022-11-11,STR018,8,13,0.89,0,0,0,50.1,17.83
2022-11-12,STR018,15,20,1.12,0,0,0,98.5,15.23
2022-11-13,STR018,6,12,1.44,0,0,0,33.9,22.05
2022-11-14,STR018,14,31,0.7,0,0,0,84.8,23.17
2022-11-15,STR018,11,21,0.55,0,0,0,61.0,13.69
2022-11-16,STR018,9,22,1.28,0,0,1,53.8,13.47
2022-11-17,STR018,8,16,0.84,0,0,0,43.1,14.32
2022-11-18,STR018,7,24,1.0,0,0,1,41.7,16.99
2022-11-19,STR018,15,20,0.42,0,0,0,89.6,11.56
2022-11-20,STR018,7,25,1.45,0,0,0,44.1,21.71
2022-11-21,STR018,13,22,0.97,0,0,0,86.4,16.72
2022-11-22,STR018,10,26,0.33,0,0,0,60.3,19.7
2022-11-23,STR018,6,17,0.79,0,0,0,33.2,17.1
2022-11-24,STR018,17,32,1.33,1,0,0,100.0,16.66
2022-11-25,STR018,9,28,0.65,0,0,0,56.3,13.82
2022-11-26,STR018,10,20,0.16,0,0,0,64.3,15.1
2022-11-27,STR018,10,22,0.87,0,0,0,53.9,19.18
2022-11-28,STR018,6,15,0.26,0,0,0,35.2,17.83
2022-11-29,STR018,5,14,1.46,0,0,0,31.1,16.65
2022-11-30,STR018,8,15,1.47,0,0,0,43.7,16.49
2022-12-01,STR018,5,24,0.56,0,0,0,27.2,21.55
2022-12-02,STR018,5,12,0.22,0,0,0,25.9,16.61
2022-12-03,STR018,9,29,0.12,0,0,0,45.6,16.34
2022-12-04,STR018,6,21,0.52,0,0,0,32.2,19.13
2022-12-05,STR018,14,34,0.73,0,0,0,80.1,17.66
2022-12-06,STR018,10,15,1.14,0,0,0,58.4,15.05
2022-12-07,STR018,15,35,1.08,0,0,0,82.2,15.93
2022-12-08,STR018,11,31,0.74,0,0,0,69.3,14.68
2022-12-09,STR018,17,23,0.67,0,0,0,99.2,18.03
2022-12-10,STR018,5,20,1.26,0,0,0,29.7,11.6
2022-12-11,STR018,10,28,1.21,0,0,0,69.0,22.72
2022-12-12,STR018,8,23,0.51,0,0,0,46.7,11.95
2022-12-13,STR018,13,18,0.37,0,0,0,86.6,12.77
2022-12-14,STR018,4,9,0.38,0,0,0,22.8,15.89
2022-12-15,STR018,7,14,1.0,0,0,1,43.8,14.96
2022-12-16,STR018,6,12,0.39,0,0,1,33.6,18.03
2022-12-17,STR018,9,23,0.25,0,0,0,52.0,17.12
2022-12-18,STR018,9,19,0.86,0,0,1,48.3,15.58
2022-12-19,STR018,6,13,0.66,0,0,0,35.4,16.78
2022-12-20,STR018,7,12,1.18,0,0,1,31.4,12.4
2022-12-21,STR018,11,28,0.94,0,0,0,74.1,18.16
2022-12-22,STR018,8,17,0.83,0,0,0,55.5,20.11
2022-12-23,STR018,6,25,1.2,0,0,0,37.6,14.38
2022-12-24,STR018,8,20,0.2,0,0,0,47.8,19.38
2022-12-25,STR018,11,18,0.69,0,0,0,66.0,21.22
2022-12-26,STR018,6,24,0.34,0,0,1,41.1,17.24
2022-12-27,STR018,9,21,0.39,0,0,0,57.9,15.75
2022-12-28,STR018,10,24,0.11,0,0,0,58.8,14.62
2022-12-29,STR018,12,29,1.21,0,0,0,68.4,13.15
2022-12-30,STR018,10,30,0.17,0,0,0,62.2,18.03
2022-12-31,STR018,9,25,0.2,0,0,1,63.4,19.41
2023-01-01,STR018,8,15,0.17,0,0,0,51.0,14.23
2023-01-02,STR018,10,15,0.5,0,0,0,55.0,18.77
2023-01-03,STR018,7,14,1.18,0,0,0,34.5,20.55
2023-01-04,STR018,14,22,0.71,0,0,0,83.7,22.41
2023-01-05,STR018,9,21,0.22,0,0,0,53.0,20.06
2023-01-06,STR018,10,30,1.49,0,0,0,57.7,14.99
2023-01-07,STR018,5,25,1.19,0,0,1,30.8,17.31
2023-01-08,STR018,9,16,1.17,0,0,0,49.5,20.52
2023-01-09,STR018,10,30,0.86,0,0,0,61.5,13.21
2023-01-10,STR018,10,17,1.14,0,0,0,59.5,17.39
2023-01-11,STR018,9,15,0.79,0,0,0,64.3,19.82
2023-01-12,STR018,10,20,1.07,0,0,1,58.3,16.3
2023-01-13,STR018,12,27,1.11,0,0,0,69.0,16.39
2023-01-14,STR018,7,21,0.7,0,0,0,46.7,13.2
2023-01-15,STR018,9,26,0.29,0,0,0,53.7,15.26
2023-01-16,STR018,4,22,0.65,0,0,0,17.2,17.98
2023-01-17,STR018,4,19,1.36,0,0,0,31.7,12.89
2023-01-18,STR018,6,24,1.38,0,0,1,44.8,17.81
2023-01-19,STR018,3,19,1.24,0,0,0,14.9,13.39
2023-01-20,STR018,5,12,0.43,0,0,1,29.9,13.24
2023-01-21,STR018,12,28,0.79,0,0,0,62.6,15.07
2023-01-22,STR018,8,18,0.93,0,0,0,47.3,14.43
2023-01-23,STR018,9,17,1.09,0,0,0,51.7,14.18
2023-01-24,STR018,9,15,0.77,0,0,1,46.8,13.62
2023-01-25,STR018,7,17,1.49,0,0,1,37.0,15.51
2023-01-26,STR018,15,26,0.11,0,0,0,91.8,21.17
2023-01-27,STR018,15,28,0.13,0,0,0,90.9,15.12
2023-01-28,STR018,9,20,0.66,0,0,1,61.1,16.78
2023-01-29,STR018,7,22,1.18,0,0,1,36.3,21.86
2023-01-30,STR018,7,13,1.28,0,0,0,34.1,22.28
2023-01-31,STR018,7,22,1.47,0,0,0,41.1,13.32
2023-02-01,STR018,15,27,0.81,0,0,0,89.5,18.73
2023-02-02,STR018,10,21,0.97,0,0,0,63.8,21.88
2023-02-03,STR018,10,30,0.64,0,0,0,65.4,17.78
2023-02-04,STR018,11,29,0.74,0,0,0,64.0,14.97
2023-02-05,STR018,6,21,0.41,0,0,0,38.2,17.48
2023-02-06,STR018,5,25,0.72,0,0,1,31.4,16.58
2023-02-07,STR018,11,19,0.85,0,0,0,67.9,13.92
2023-02-08,STR018,8,26,0.98,0,0,0,44.7,13.62
2023-02-09,STR018,8,28,1.3,0,0,0,38.7,13.23
2023-02-10,STR018,8,26,0.77,0,0,0,58.0,13.37
2023-02-11,STR018,10,23,0.64,0,0,1,66.2,9.05
2023-02-12,STR018,7,24,0.36,0,0,0,48.1,11.31
2023-02-13,STR018,14,23,0.65,0,0,0,82.1,18.47
2023-02-14,STR018,9,29,0.56,0,0,0,59.4,14.25
2023-02-15,STR018,6,12,0.11,0,0,0,35.3,13.3
2023-02-16,STR018,3,19,0.77,0,0,0,18.6,19.17
2023-02-17,STR018,11,25,1.49,0,0,0,55.2,17.19
2023-02-18,STR018,12,21,0.86,0,0,0,81.1,9.67
2023-02-19,STR018,6,23,0.55,0,0,0,44.5,12.3
2023-02-20,STR018,9,27,1.19,0,0,0,45.6,17.74
2023-02-21,STR018,11,27,1.06,0,0,0,59.2,17.61
2023-02-22,STR018,8,24,1.34,0,0,0,42.2,16.27
2023-02-23,STR018,9,24,1.1,0,0,0,54.3,13.99
2023-02-24,STR018,8,20,1.43,0,0,0,49.1,15.79
2023-02-25,STR018,10,20,1.37,0,0,0,69.6,11.68
2023-02-26,STR018,13,31,0.76,0,0,0,82.5,21.13
2023-02-27,STR018,8,26,0.86,0,0,0,51.2,16.72
2023-02-28,STR018,12,32,1.1,0,0,0,77.7,18.97
2023-03-01,STR018,8,19,0.9,0,0,1,44.2,20.55
2023-03-02,STR018,11,17,0.81,0,0,0,69.0,16.4
2023-03-03,STR018,7,21,1.26,0,0,0,48.1,17.89
2023-03-04,STR018,13,33,1.1,0,0,0,75.3,21.96
2023-03-05,STR018,6,17,1.31,0,0,0,27.0,14.59
2023-03-06,STR018,7,23,1.24,0,0,0,40.5,14.12
2023-03-07,STR018,9,18,0.63,0,0,0,53.3,17.06
2023-03-08,STR018,9,16,0.82,0,0,0,50.7,20.29
2023-03-09,STR018,9,26,0.93,1,0,0,53.0,18.54
2023-03-10,STR018,7,27,1.35,0,0,0,41.4,17.59
2023-03-11,STR018,11,30,0.91,0,0,0,68.4,19.19
2023-03-12,STR018,2,11,1.07,0,0,0,-0.8,17.54
2023-03-13,STR018,6,22,0.85,0,0,0,33.6,20.43
2023-03-14,STR018,16,32,1.47,0,0,1,100.0,12.2
2023-03-15,STR018,9,18,1.46,0,0,0,57.8,14.52
2023-03-16,STR018,9,26,0.34,0,0,0,52.2,17.65
2023-03-17,STR018,7,22,0.28,0,0,0,47.4,11.11
2023-03-18,STR018,10,16,1.41,0,0,0,53.7,13.09
2023-03-19,STR018,8,25,0.24,0,0,0,47.6,12.13
2023-03-20,STR018,15,28,0.55,0,0,0,89.5,19.14
2023-03-21,STR018,5,19,0.93,0,0,0,22.9,14.03
2023-03-22,STR018,8,18,0.35,0,0,0,55.0,16.53
2023-03-23,STR018,10,19,0.91,0,0,1,62.9,16.2
2023-03-24,STR018,9,14,0.46,0,0,0,55.2,15.3
2023-03-25,STR018,6,16,0.32,0,0,0,38.1,16.91
2023-03-26,STR018,10,28,0.38,0,0,0,69.5,20.81
2023-03-27,STR018,8,21,0.32,0,0,1,55.2,12.55
2023-03-28,STR018,9,18,1.05,0,0,0,56.8,17.11
2023-03-29,STR018,8,28,1.37,0,0,0,52.3,14.28
2023-03-30,STR018,14,27,1.47,0,0,0,85.8,19.46
2023-03-31,STR018,14,29,1.38,0,0,1,88.2,20.05
2023-04-01,STR018,8,24,0.12,0,0,0,46.5,15.75
2023-04-02,STR018,6,23,0.67,0,0,0,26.4,20.91
2023-04-03,STR018,8,27,0.69,0,0,0,34.9,17.17
2023-04-04,STR018,10,24,0.69,0,0,0,64.0,15.46
2023-04-05,STR018,12,29,1.5,0,0,0,73.8,16.14
2023-04-06,STR018,12,21,1.32,0,0,0,69.7,20.04
2023-04-07,STR018,12,17,0.33,0,0,0,67.0,14.69
2023-04-08,STR018,5,19,0.42,0,0,0,20.4,13.32
2023-04-09,STR018,16,26,0.5,0,0,0,99.3,16.35
2023-04-10,STR018,10,30,1.4,0,0,0,49.3,13.25
2023-04-11,STR018,17,24,1.08,0,0,0,100.0,15.31
2023-04-12,STR018,11,17,0.27,1,0,0,73.3,20.76
2023-04-13,STR018,5,17,1.48,0,0,0,25.0,21.23
2023-04-14,STR018,9,21,1.19,0,0,0,54.3,16.24
2023-04-15,STR018,10,15,1.31,0,0,1,63.3,20.32
2023-04-16,STR018,8,22,0.42,0,0,1,48.3,12.26
2023-04-17,STR018,8,13,1.4,0,0,0,49.3,20.92
2023-04-18,STR018,13,22,0.83,0,0,0,78.5,20.82
2023-04-19,STR018,12,32,0.94,0,0,0,64.3,18.41
2023-04-20,STR018,12,27,0.41,0,0,0,74.5,18.26
2023-04-21,STR018,8,19,1.04,0,0,0,39.4,15.44
2023-04-22,STR018,9,26,0.53,0,0,0,55.6,15.33
2023-04-23,STR018,9,19,1.22,0,0,0,50.7,16.42
2023-04-24,STR018,15,21,1.32,0,0,0,99.8,19.78
2023-04-25,STR018,13,33,0.29,0,0,1,80.1,17.66
2023-04-26,STR018,13,21,1.38,0,0,0,75.3,12.01
2023-04-27,STR018,12,30,1.08,0,0,0,70.3,13.97
2023-04-28,STR018,8,23,1.28,0,0,1,52.5,17.67
2023-04-29,STR018,14,23,1.31,0,0,0,88.1,19.02
2023-04-30,STR018,10,16,1.39,0,0,0,64.0,13.72
2023-05-01,STR018,10,16,0.12,0,0,0,58.5,15.82
2023-05-02,STR018,10,15,1.17,0,0,0,63.1,16.86
2023-05-03,STR018,6,23,1.1,0,0,0,32.8,11.85
2023-05-04,STR018,10,20,0.83,0,0,1,61.2,17.82
2023-05-05,STR018,10,21,0.67,0,0,0,52.2,13.94
2023-05-06,STR018,11,27,1.31,0,0,0,58.5,18.75
2023-05-07,STR018,12,25,0.25,0,0,0,70.9,16.15
2023-05-08,STR018,10,22,1.0,0,0,0,64.2,20.15
2023-05-09,STR018,11,19,0.38,0,0,0,63.3,17.18
2023-05-10,STR018,11,19,0.59,0,0,0,71.3,23.05
2023-05-11,STR018,3,20,1.29,0,0,0,17.5,20.7
2023-05-12,STR018,11,26,0.84,0,0,1,70.4,15.16
2023-05-13,STR018,6,24,1.22,0,0,0,29.5,16.73
2023-05-14,STR018,13,19,0.25,0,0,0,74.3,18.46
2023-05-15,STR018,9,14,1.4,0,0,0,51.0,18.19
2023-05-16,STR018,7,14,0.72,0,0,0,49.2,18.02
2023-05-17,STR018,13,20,0.63,0,0,0,75.1,13.31
2023-05-18,STR018,8,25,1.22,0,0,1,41.5,20.3
2023-05-19,STR018,12,17,0.21,0,0,1,67.4,17.42
2023-05-20,STR018,10,28,0.89,1,0,0,63.2,19.64
2023-05-21,STR018,10,18,0.63,0,0,0,53.5,19.7
2023-05-22,STR018,12,26,0.12,0,0,0,71.8,18.93
2023-05-23,STR018,15,27,1.07,0,0,0,99.2,19.92
2023-05-24,STR018,9,16,0.57,0,0,0,56.1,18.48
2023-05-25,STR018,13,20,0.86,0,0,0,74.7,17.97
2023-05-26,STR018,8,17,0.41,0,0,0,52.0,21.19
2023-05-27,STR018,14,28,0.65,0,0,0,86.4,15.89
2023-05-28,STR018,6,14,0.13,0,0,0,38.9,15.35
2023-05-29,STR018,12,32,0.99,0,0,0,72.9,19.91
2023-05-30,STR018,12,22,0.35,0,0,0,67.8,15.97
2023-05-31,STR018,11,16,1.16,0,0,0,63.1,13.58
2023-06-01,STR018,7,27,1.39,0,0,0,46.5,16.71
2023-06-02,STR018,12,18,0.49,0,0,0,73.6,18.86
2023-06-03,STR018,15,32,0.11,0,0,0,93.8,16.6
2023-06-04,STR018,12,29,1.5,0,0,1,82.2,21.24
2023-06-05,STR018,9,22,0.98,0,0,1,62.2,13.53
2023-06-06,STR018,14,21,0.66,0,0,0,82.7,17.83
2023-06-07,STR018,12,28,0.64,0,0,0,76.3,18.56
2023-06-08,STR018,9,20,0.56,0,0,0,53.3,18.38
2023-06-09,STR018,8,23,0.86,0,0,0,44.3,14.54
2023-06-10,STR018,14,22,0.56,0,0,0,83.9,14.65
2023-06-11,STR018,8,15,0.48,0,0,0,46.1,19.8
2023-06-12,STR018,8,14,1.02,0,0,0,46.7,22.79
2023-06-13,STR018,16,25,0.57,0,0,0,100.0,15.07
2023-06-14,STR018,9,18,0.9,0,0,0,55.8,12.05
2023-06-15,STR018,5,14,0.37,0,0,0,28.9,15.49
2023-06-16,STR018,11,23,0.19,0,0,0,72.9,17.25
2023-06-17,STR018,9,14,1.19,0,0,0,51.0,18.68
2023-06-18,STR018,9,22,0.32,0,0,0,50.0,18.78
2023-06-19,STR018,11,31,1.35,0,0,1,67.1,21.88
2023-06-20,STR018,11,17,0.26,0,0,0,65.9,13.24
2023-06-21,STR018,8,23,0.15,0,0,0,46.1,14.65
2023-06-22,STR018,12,25,0.68,0,0,0,68.4,15.23
2023-06-23,STR018,12,30,0.19,0,0,0,77.4,13.43
2023-06-24,STR018,8,15,0.56,0,0,0,51.8,15.78
2023-06-25,STR018,12,29,0.55,0,0,0,70.1,13.43
2023-06-26,STR018,5,24,1.0,0,0,0,17.8,14.93
2023-06-27,STR018,10,18,0.88,0,0,0,57.6,13.98
2023-06-28,STR018,8,15,0.85,0,0,0,45.0,13.5
2023-06-29,STR018,8,13,0.33,0,0,0,41.4,21.86
2023-06-30,STR018,12,21,0.67,0,0,0,67.1,16.05
2023-07-01,STR018,6,24,1.49,0,0,0,38.3,18.8
2023-07-02,STR018,10,23,1.03,0,0,0,69.2,18.43
2023-07-03,STR018,11,16,0.79,0,0,0,54.2,15.63
2023-07-04,STR018,12,22,0.81,0,0,0,71.3,16.4
2023-07-05,STR018,10,16,0.29,0,0,1,64.3,22.9
2023-07-06,STR018,11,31,0.49,0,0,0,61.7,15.19
2023-07-07,STR018,10,28,0.35,0,0,1,67.7,13.23
2023-07-08,STR018,14,20,1.3,0,0,0,90.4,17.05
2023-07-09,STR018,16,35,1.18,0,0,0,94.7,13.56
2023-07-10,STR018,13,22,0.89,0,0,1,78.2,15.02
2023-07-11,STR018,10,22,0.17,0,0,0,66.0,14.26
2023-07-12,STR018,12,29,0.31,0,0,1,80.4,15.62
2023-07-13,STR018,15,33,1.45,0,0,0,83.3,18.83
2023-07-14,STR018,11,16,0.5,0,0,0,62.5,19.92
2023-07-15,STR018,12,25,0.78,0,0,0,68.9,15.23
2023-07-16,STR018,5,20,0.39,0,0,0,27.9,18.27
2023-07-17,STR018,18,33,0.16,0,0,0,100.0,22.94
2023-07-18,STR018,7,12,0.3,0,0,0,44.4,13.27
2023-07-19,STR018,10,24,0.9,0,0,0,53.4,14.27
2023-07-20,STR018,11,20,0.83,0,0,0,59.7,14.98
2023-07-21,STR018,9,20,0.19,0,0,0,53.3,15.95
2023-07-22,STR018,12,28,0.96,0,0,0,67.0,18.51
2023-07-23,STR018,7,21,1.46,0,0,0,50.1,11.7
2023-07-24,STR018,16,34,1.21,0,0,0,91.3,16.71
2023-07-25,STR018,13,26,0.34,0,0,1,77.5,13.11
2023-07-26,STR018,14,26,0.32,0,0,0,84.4,17.84
2023-07-27,STR018,6,21,1.27,0,0,0,31.1,14.85
2023-07-28,STR018,4,23,1.09,0,0,0,25.6,17.67
2023-07-29,STR018,9,14,1.27,0,0,0,56.1,17.06
2023-07-30,STR018,9,22,0.81,0,0,0,52.6,19.27
2023-07-31,STR018,10,18,0.78,0,0,0,58.0,20.08
2023-08-01,STR018,14,21,0.57,0,0,0,84.7,19.13
2023-08-02,STR018,10,21,0.41,0,0,0,53.9,17.26
2023-08-03,STR018,8,17,0.47,0,0,0,40.8,16.65
2023-08-04,STR018,5,25,1.21,0,0,0,33.9,13.78
2023-08-05,STR018,13,26,0.61,0,0,0,70.4,14.7
2023-08-06,STR018,7,12,0.83,0,0,0,36.9,18.84
2023-08-07,STR018,9,16,0.66,0,0,0,50.1,19.25
2023-08-08,STR018,7,18,0.13,0,0,0,33.9,19.09
2023-08-09,STR018,9,23,0.75,0,0,1,53.2,14.69
2023-08-10,STR018,8,13,0.69,0,0,1,59.1,15.65
2023-08-11,STR018,13,19,0.72,0,0,0,70.6,22.41
2023-08-12,STR018,9,23,0.65,0,0,0,52.4,11.3
2023-08-13,STR018,6,22,0.66,0,0,0,28.7,16.9
2023-08-14,STR018,6,22,1.01,0,0,0,35.5,13.14
2023-08-15,STR018,10,20,0.5,0,0,0,60.5,22.62
2023-08-16,STR018,11,30,1.07,0,0,0,62.2,16.86
2023-08-17,STR018,8,22,0.24,0,0,0,47.0,11.35
2023-08-18,STR018,12,18,0.73,0,0,0,83.4,15.79
2023-08-19,STR018,18,25,0.62,0,0,0,100.0,22.51
2023-08-20,STR018,6,14,1.44,0,0,0,43.1,18.48
2023-08-21,STR018,14,27,0.13,0,0,0,85.4,19.73
2023-08-22,STR018,7,26,0.66,0,0,0,47.5,19.24
2023-08-23,STR018,3,11,0.15,0,0,0,17.8,15.22
2023-08-24,STR018,8,24,0.2,0,0,0,49.2,11.53
2023-08-25,STR018,10,19,0.11,0,0,0,60.7,15.83
2023-08-26,STR018,15,28,0.26,0,0,0,93.5,16.44
2023-08-27,STR018,6,15,1.45,0,0,0,38.3,25.17
2023-08-28,STR018,11,16,0.94,0,0,0,60.4,14.9
2023-08-29,STR018,8,15,0.18,0,0,0,54.4,16.94
2023-08-30,STR018,7,20,0.62,0,0,0,56.3,23.95
2023-08-31,STR018,11,30,0.99,0,0,0,59.1,12.27
2023-09-01,STR018,7,20,1.12,0,0,0,42.6,14.07
2023-09-02,STR018,8,17,0.23,0,0,1,43.8,18.49
2023-09-03,STR018,8,16,0.57,0,0,0,57.7,16.93
2023-09-04,STR018,5,24,1.48,0,0,0,22.2,19.43
2023-09-05,STR018,16,29,0.87,0,0,0,93.1,19.16
2023-09-06,STR018,8,24,0.38,0,0,0,57.9,19.15
2023-09-07,STR018,8,21,0.69,0,0,0,50.8,16.92
2023-09-08,STR018,13,31,0.59,0,0,0,83.3,19.09
2023-09-09,STR018,6,18,0.57,0,0,0,30.9,19.53
2023-09-10,STR018,11,28,0.23,0,0,0,60.1,17.85
2023-09-11,STR018,11,20,0.27,0,0,0,65.7,23.94
2023-09-12,STR018,9,18,1.44,0,0,0,56.3,16.81
2023-09-13,STR018,12,30,0.54,0,0,0,81.3,19.47
2023-09-14,STR018,17,33,1.08,0,0,0,100.0,15.03
2023-09-15,STR018,15,33,0.4,0,0,0,86.3,19.19
2023-09-16,STR018,9,16,1.01,0,0,0,48.7,11.34
2023-09-17,STR018,7,16,1.06,0,0,0,48.9,14.22
2023-09-18,STR018,9,28,0.6,0,0,0,53.0,18.07
2023-09-19,STR018,10,16,1.34,0,0,0,53.9,19.22
2023-09-20,STR018,15,26,0.27,0,0,0,93.8,15.88
2023-09-21,STR018,12,31,0.92,0,0,1,70.2,14.66
2023-09-22,STR018,11,23,1.16,0,0,1,69.0,12.41
2023-09-23,STR018,13,33,1.44,0,0,0,84.6,17.93
2023-09-24,STR018,6,20,0.73,0,0,0,30.0,17.69
2023-09-25,STR018,8,19,0.6,0,0,0,53.7,13.33
2023-09-26,STR018,10,24,0.11,0,0,0,62.2,15.81
2023-09-27,STR018,11,17,0.17,0,0,0,64.0,15.25
2023-09-28,STR018,7,24,1.39,0,0,0,35.4,11.43
2023-09-29,STR018,10,21,0.89,0,0,0,53.6,11.12
2023-09-30,STR018,14,19,1.26,0,0,0,83.4,15.31
2023-10-01,STR018,11,31,1.32,0,0,0,65.4,12.9
2023-10-02,STR018,8,16,0.95,0,0,0,52.7,14.35
2023-10-03,STR018,14,19,0.92,0,0,0,86.7,18.89
2023-10-04,STR018,11,20,0.14,0,0,0,63.6,21.52
2023-10-05,STR018,9,18,0.12,0,0,0,56.5,17.39
2023-10-06,STR018,6,13,1.34,0,0,0,34.3,16.57
2023-10-07,STR018,10,20,0.87,0,0,0,64.7,14.31
2023-10-08,STR018,7,17,1.28,0,0,0,45.3,20.9
2023-10-09,STR018,10,19,1.28,0,0,0,59.8,19.13
2023-10-10,STR018,7,22,0.63,0,0,0,36.2,19.01
2023-10-11,STR018,12,25,0.63,0,0,0,71.8,23.22
2023-10-12,STR018,13,19,0.33,0,0,1,77.8,24.19
2023-10-13,STR018,9,29,1.39,0,0,0,49.2,17.76
2023-10-14,STR018,7,23,1.09,0,0,0,40.9,20.12
2023-10-15,STR018,11,28,1.1,0,0,0,70.5,9.29
2023-10-16,STR018,11,26,0.43,0,0,0,59.5,14.47
2023-10-17,STR018,6,12,0.83,0,0,0,29.5,17.9
2023-10-18,STR018,9,27,1.19,0,1,1,57.4,19.95
2023-10-19,STR018,9,22,0.41,0,0,0,53.5,18.45
2023-10-20,STR018,8,28,0.67,0,0,0,45.6,13.85
2023-10-21,STR018,10,27,0.87,0,0,0,55.4,14.89
2023-10-22,STR018,14,32,1.16,0,0,0,87.9,15.79
2023-10-23,STR018,8,25,0.6,0,0,0,44.2,20.53
2023-10-24,STR018,12,26,1.28,0,0,0,67.2,16.71
2023-10-25,STR018,4,20,1.14,0,0,0,21.7,15.61
2023-10-26,STR018,8,24,0.69,0,0,0,48.5,14.75
2023-10-27,STR018,6,22,0.11,0,0,0,41.9,18.99
2023-10-28,STR018,11,16,0.38,0,0,0,71.0,15.11
2023-10-29,STR018,16,36,1.36,0,0,0,94.5,17.74
2023-10-30,STR018,10,16,1.28,0,0,1,56.8,16.04
2023-10-31,STR018,9,26,0.18,0,0,0,49.9,19.53
2023-11-01,STR018,11,27,0.13,0,0,0,66.4,16.3
2023-11-02,STR018,15,23,0.36,0,0,0,89.4,21.28
2023-11-03,STR018,16,30,0.4,0,0,0,91.1,13.15
2023-11-04,STR018,7,22,0.77,0,0,0,37.0,17.26
2023-11-05,STR018,8,22,0.39,0,0,1,55.0,17.5
2023-11-06,STR018,11,25,0.83,0,0,0,80.9,17.47
2023-11-07,STR018,8,16,0.67,0,0,0,50.8,12.82
2023-11-08,STR018,12,23,0.73,0,0,0,76.9,13.48
2023-11-09,STR018,10,21,1.29,0,0,0,67.2,12.93
2023-11-10,STR018,10,29,0.73,0,0,0,65.1,13.0
2023-11-11,STR018,11,27,0.12,0,0,0,67.4,19.78
2023-11-12,STR018,10,18,0.82,0,0,0,66.7,18.42
2023-11-13,STR018,12,26,0.96,0,0,0,67.0,18.25
2023-11-14,STR018,5,16,1.13,0,0,0,30.3,19.26
2023-11-15,STR018,7,14,1.42,0,0,0,30.4,13.46
2023-11-16,STR018,11,21,0.13,0,0,0,67.9,20.13
2023-11-17,STR018,11,23,0.99,0,0,1,60.2,14.26
2023-11-18,STR018,8,25,0.14,0,0,0,40.8,15.41
2023-11-19,STR018,11,29,0.22,0,0,0,68.6,19.33
2023-11-20,STR018,14,19,0.22,0,0,0,80.0,12.92
2023-11-21,STR018,9,23,0.68,0,0,0,53.6,11.51
2023-11-22,STR018,6,11,1.3,0,0,0,27.7,16.25
2023-11-23,STR018,9,23,0.72,0,0,0,56.5,17.03
2023-11-24,STR018,4,23,0.44,0,0,0,20.7,15.82
