date,city,unemployment_rate,consumer_sentiment,foot_traffic_index,gas_price_per_gallon,cpi_food_away_home,local_population,restaurant_industry_index
2023-11-17,Jacksonville,5.65,65.6,82.4,3.67,270.53,54000,100.1
2023-11-18,Jacksonville,5.67,65.7,82.1,3.24,269.31,54000,101.8
2023-11-19,Jacksonville,5.59,65.5,82.3,3.47,268.82,54000,102.2
2023-11-20,Jacksonville,5.56,65.4,82.0,3.34,270.92,54000,97.2
2023-11-21,Jacksonville,5.54,65.1,81.9,3.53,269.47,54000,97.0
2023-11-22,Jacksonville,5.53,65.2,81.6,3.32,269.52,54000,102.2
2023-11-23,Jacksonville,5.61,64.8,82.1,3.49,270.31,54000,96.9
2023-11-24,Jacksonville,5.53,64.9,82.6,3.22,270.63,54000,99.6
2023-11-25,Jacksonville,5.52,64.3,82.9,3.37,271.86,54000,98.3
2023-11-26,Jacksonville,5.52,63.8,82.9,3.4,271.11,54000,101.2
2023-11-27,Jacksonville,5.48,63.4,82.9,3.15,270.97,54000,101.7
2023-11-28,Jacksonville,5.52,63.4,83.5,3.32,270.39,54000,101.7
2023-11-29,Jacksonville,5.49,63.7,83.6,3.37,270.35,54000,99.1
2023-11-30,Jacksonville,5.51,64.0,84.2,3.36,268.52,54000,98.2
2023-12-01,Jacksonville,5.45,64.3,84.3,3.42,271.11,54000,103.4
2023-12-02,Jacksonville,5.46,64.1,84.4,2.92,271.04,54000,96.5
2023-12-03,Jacksonville,5.46,63.7,84.0,3.48,268.94,54000,98.1
2023-12-04,Jacksonville,5.45,64.0,83.7,3.67,270.25,54000,101.0
2023-12-05,Jacksonville,5.48,64.2,83.3,3.54,271.33,54000,97.4
2023-12-06,Jacksonville,5.54,64.1,83.3,3.56,271.49,54000,99.9
2023-12-07,Jacksonville,5.64,64.0,83.7,3.45,269.58,54000,95.9
2023-12-08,Jacksonville,5.65,63.6,83.4,3.41,270.25,54000,97.4
2023-12-09,Jacksonville,5.66,63.2,83.6,3.48,270.91,54000,99.8
2023-12-10,Jacksonville,5.6,63.1,84.3,3.32,270.42,54000,102.0
2023-12-11,Jacksonville,5.56,63.2,84.2,4.02,269.71,54000,99.1
2023-12-12,Jacksonville,5.56,63.4,83.9,3.38,271.14,54000,101.9
2023-12-13,Jacksonville,5.54,63.7,84.1,4.23,269.68,54000,97.5
2023-12-14,Jacksonville,5.48,63.2,83.8,3.31,270.9,54000,95.0
2023-12-15,Jacksonville,5.56,62.8,83.6,3.62,269.74,54000,101.5
2023-12-16,Jacksonville,5.6,62.5,83.7,4.07,270.84,54000,102.0
2023-12-17,Jacksonville,5.65,62.5,83.8,3.68,271.87,54000,98.2
2023-12-18,Jacksonville,5.68,62.6,83.5,3.3,271.15,54000,100.7
2023-12-19,Jacksonville,5.77,62.3,83.3,3.55,271.44,54000,97.9
2023-12-20,Jacksonville,5.86,62.4,83.3,3.17,271.32,54000,101.2
2023-12-21,Jacksonville,5.78,62.3,83.4,3.66,272.6,54000,100.3
2023-12-22,Jacksonville,5.79,62.7,83.3,3.02,270.73,54000,97.6
2023-12-23,Jacksonville,5.81,62.2,83.8,3.71,270.32,54000,100.0
2023-12-24,Jacksonville,5.76,61.8,83.6,3.32,270.69,54000,97.6
2023-12-25,Jacksonville,5.78,61.4,83.6,3.57,270.67,54000,98.6
2023-12-26,Jacksonville,5.88,61.2,83.7,3.38,273.42,54000,103.4
2023-12-27,Jacksonville,5.94,61.2,84.2,3.59,271.75,54000,99.6
2023-12-28,Jacksonville,5.98,61.0,83.6,3.09,270.65,54000,101.4
2023-12-29,Jacksonville,5.91,60.6,83.7,3.46,271.28,54000,99.8
2023-12-30,Jacksonville,5.93,60.4,84.1,3.91,268.46,54000,102.5
2023-12-31,Jacksonville,5.94,60.3,84.4,3.44,269.66,54000,97.1
2022-01-01,San Diego,3.98,75.7,90.8,3.41,260.2,74000,98.4
2022-01-02,San Diego,4.01,75.7,90.5,3.51,260.75,74000,99.7
2022-01-03,San Diego,3.99,75.9,90.8,3.91,260.65,74000,101.4
2022-01-04,San Diego,3.99,75.8,90.6,3.87,261.54,74000,99.8
2022-01-05,San Diego,3.95,75.9,90.7,3.52,260.57,74000,98.7
2022-01-06,San Diego,3.91,76.0,90.8,3.66,258.06,74000,100.6
2022-01-07,San Diego,3.91,75.3,90.2,3.71,260.55,74000,96.2
2022-01-08,San Diego,3.91,75.4,90.0,3.68,260.25,74000,99.2
2022-01-09,San Diego,3.81,75.1,90.5,3.65,258.49,74000,99.2
2022-01-10,San Diego,3.8,74.8,90.9,2.99,260.22,74000,98.5
2022-01-11,San Diego,3.8,74.8,91.6,3.59,260.57,74000,100.9
2022-01-12,San Diego,3.77,74.5,91.5,3.93,260.27,74000,99.7
2022-01-13,San Diego,3.8,74.6,91.2,3.29,262.23,74000,101.2
2022-01-14,San Diego,3.85,74.4,91.5,4.2,260.14,74000,99.4
2022-01-15,San Diego,3.85,74.9,90.5,3.38,260.73,74000,97.0
2022-01-16,San Diego,3.8,74.9,91.3,3.56,260.09,74000,96.7
2022-01-17,San Diego,3.74,74.2,90.9,3.36,258.92,74000,99.3
2022-01-18,San Diego,3.77,74.6,91.0,3.82,259.42,74000,100.6
2022-01-19,San Diego,3.82,74.3,91.0,3.69,259.94,74000,98.5
2022-01-20,San Diego,3.88,74.5,91.3,3.45,261.02,74000,103.2
2022-01-21,San Diego,3.84,74.6,91.2,3.36,259.86,74000,100.4
2022-01-22,San Diego,3.94,75.5,91.7,3.55,259.1,74000,102.0
2022-01-23,San Diego,3.94,75.5,91.8,3.22,261.07,74000,101.1
2022-01-24,San Diego,3.99,75.3,91.7,3.5,260.56,74000,101.4
2022-01-25,San Diego,3.97,75.1,92.0,3.59,261.23,74000,100.6
2022-01-26,San Diego,3.99,75.3,91.9,3.51,260.06,74000,99.3
2022-01-27,San Diego,3.92,75.1,91.8,3.56,262.53,74000,97.6
2022-01-28,San Diego,3.97,75.3,92.0,4.15,261.59,74000,103.9
2022-01-29,San Diego,3.98,75.1,92.2,3.55,260.63,74000,103.0
2022-01-30,San Diego,4.05,75.1,91.7,3.67,260.5,74000,98.5
2022-01-31,San Diego,4.09,75.6,91.3,3.69,260.85,74000,100.7
2022-02-01,San Diego,4.08,76.1,90.6,3.61,260.4,74000,96.6
2022-02-02,San Diego,4.02,75.7,91.1,3.72,260.66,74000,105.8
2022-02-03,San Diego,3.98,75.6,90.8,3.25,260.73,74000,99.2
2022-02-04,San Diego,3.99,75.9,91.2,3.48,261.19,74000,97.6
2022-02-05,San Diego,4.01,75.5,91.2,3.67,260.17,74000,101.5
2022-02-06,San Diego,4.07,75.6,90.9,3.32,260.98,74000,100.8
2022-02-07,San Diego,4.1,76.0,91.0,3.29,262.07,74000,100.1
2022-02-08,San Diego,4.17,75.8,90.8,3.29,259.16,74000,101.2
2022-02-09,San Diego,4.17,75.9,91.0,3.81,260.78,74000,102.4
2022-02-10,San Diego,4.23,76.2,91.3,3.68,260.42,74000,97.0
2022-02-11,San Diego,4.21,76.3,91.7,3.34,260.2,74000,96.7
2022-02-12,San Diego,4.2,76.2,92.0,3.5,260.09,74000,99.8
2022-02-13,San Diego,4.22,76.0,92.5,3.26,262.37,74000,97.4
2022-02-14,San Diego,4.37,75.8,92.7,3.7,261.42,74000,100.2
2022-02-15,San Diego,4.38,75.7,92.9,3.45,259.46,74000,99.7
2022-02-16,San Diego,4.44,76.2,93.7,3.09,261.07,74000,102.0
2022-02-17,San Diego,4.47,76.3,94.2,3.64,259.9,74000,97.3
2022-02-18,San Diego,4.55,76.5,93.3,3.57,263.09,74000,98.0
2022-02-19,San Diego,4.59,76.7,92.9,3.64,261.5,74000,99.9
2022-02-20,San Diego,4.65,76.4,92.8,3.84,261.03,74000,96.8
2022-02-21,San Diego,4.69,76.2,92.4,3.36,259.43,74000,101.9
2022-02-22,San Diego,4.65,76.3,92.4,2.81,261.26,74000,100.8
2022-02-23,San Diego,4.72,76.7,92.5,3.77,260.2,74000,99.9
2022-02-24,San Diego,4.76,76.3,92.6,3.57,260.53,74000,100.1
2022-02-25,San Diego,4.71,76.6,91.9,3.1,259.54,74000,100.6
2022-02-26,San Diego,4.76,76.6,92.0,3.33,260.57,74000,100.4
2022-02-27,San Diego,4.78,76.5,91.7,3.37,259.77,74000,100.1
2022-02-28,San Diego,4.81,76.2,91.6,3.88,261.18,74000,96.6
2022-03-01,San Diego,4.72,76.3,91.0,3.18,260.62,74000,98.7
2022-03-02,San Diego,4.7,76.4,90.8,3.26,260.79,74000,99.7
2022-03-03,San Diego,4.74,76.9,90.7,3.55,260.04,74000,101.1
2022-03-04,San Diego,4.73,76.9,90.8,3.45,260.99,74000,99.3
2022-03-05,San Diego,4.79,76.8,90.6,3.39,259.96,74000,98.0
2022-03-06,San Diego,4.72,76.3,90.2,4.29,259.73,74000,101.6
2022-03-07,San Diego,4.66,76.4,90.1,3.5,261.47,74000,98.7
2022-03-08,San Diego,4.61,76.4,90.4,3.65,261.66,74000,99.4
2022-03-09,San Diego,4.56,76.5,90.2,3.26,261.66,74000,97.8
2022-03-10,San Diego,4.53,76.5,90.1,3.43,260.37,74000,97.8
2022-03-11,San Diego,4.52,76.3,90.0,3.79,261.41,74000,104.5
2022-03-12,San Diego,4.38,76.5,89.8,3.65,260.29,74000,98.8
2022-03-13,San Diego,4.35,76.9,89.9,3.31,261.2,74000,98.6
2022-03-14,San Diego,4.36,77.1,89.8,3.2,260.77,74000,97.9
2022-03-15,San Diego,4.33,76.7,89.8,4.2,261.43,74000,99.1
2022-03-16,San Diego,4.42,76.5,90.2,3.52,262.79,74000,103.9
2022-03-17,San Diego,4.5,76.2,90.0,3.6,260.87,74000,101.4
2022-03-18,San Diego,4.47,76.6,89.9,3.15,262.23,74000,100.6
2022-03-19,San Diego,4.42,76.7,90.5,3.98,261.96,74000,97.7
2022-03-20,San Diego,4.42,77.0,90.8,3.63,261.2,74000,102.7
2022-03-21,San Diego,4.54,76.4,91.3,3.38,262.39,74000,99.7
2022-03-22,San Diego,4.52,76.6,91.0,3.22,262.75,74000,99.5
2022-03-23,San Diego,4.53,76.3,91.4,3.36,261.92,74000,98.6
2022-03-24,San Diego,4.52,76.1,91.7,3.02,260.82,74000,98.9
2022-03-25,San Diego,4.5,75.8,92.1,3.34,259.82,74000,102.6
2022-03-26,San Diego,4.54,75.6,91.3,3.31,260.68,74000,98.3
2022-03-27,San Diego,4.53,76.3,91.5,3.59,261.55,74000,97.6
2022-03-28,San Diego,4.56,76.1,91.4,3.56,261.19,74000,98.5
2022-03-29,San Diego,4.57,76.2,91.6,3.3,262.29,74000,97.6
2022-03-30,San Diego,4.6,76.3,91.7,3.31,261.77,74000,101.1
2022-03-31,San Diego,4.57,75.8,91.6,3.51,261.65,74000,98.2
2022-04-01,San Diego,4.53,75.8,92.0,3.28,261.18,74000,98.2
2022-04-02,San Diego,4.45,75.9,92.8,3.81,261.8,74000,103.1
2022-04-03,San Diego,4.42,75.9,93.1,3.32,260.4,74000,103.4
2022-04-04,San Diego,4.47,76.1,92.8,3.75,262.9,74000,101.2
2022-04-05,San Diego,4.39,76.1,93.1,3.5,263.03,74000,100.0
2022-04-06,San Diego,4.32,76.0,93.1,3.67,260.71,74000,98.6
2022-04-07,San Diego,4.34,76.8,93.1,3.57,262.44,74000,99.5
2022-04-08,San Diego,4.41,76.8,93.7,3.08,260.72,74000,98.6
2022-04-09,San Diego,4.32,76.8,94.4,3.42,261.06,74000,103.8
2022-04-10,San Diego,4.3,76.9,93.8,3.35,261.08,74000,97.5
2022-04-11,San Diego,4.25,77.1,93.6,3.64,260.99,74000,97.6
2022-04-12,San Diego,4.22,77.5,94.5,3.33,262.49,74000,98.3
2022-04-13,San Diego,4.17,77.3,95.1,3.2,262.24,74000,100.1
2022-04-14,San Diego,4.24,77.5,95.0,3.75,260.42,74000,101.7
2022-04-15,San Diego,4.23,77.8,95.3,2.76,261.62,74000,102.6
2022-04-16,San Diego,4.16,78.3,95.6,3.23,261.61,74000,101.8
2022-04-17,San Diego,4.24,78.2,95.0,3.29,262.4,74000,96.2
2022-04-18,San Diego,4.26,78.5,95.2,3.38,261.03,74000,96.5
2022-04-19,San Diego,4.4,78.3,94.3,3.82,260.77,74000,98.5
2022-04-20,San Diego,4.44,78.3,94.0,3.36,261.17,74000,98.1
2022-04-21,San Diego,4.43,78.7,93.8,3.59,261.78,74000,98.1
2022-04-22,San Diego,4.41,78.6,93.3,3.66,262.13,74000,99.0
2022-04-23,San Diego,4.56,78.8,93.1,3.26,262.24,74000,104.4
2022-04-24,San Diego,4.59,79.2,92.9,3.56,261.76,74000,103.2
2022-04-25,San Diego,4.67,78.8,92.7,3.25,260.29,74000,98.8
2022-04-26,San Diego,4.65,78.9,93.1,3.37,260.61,74000,94.1
2022-04-27,San Diego,4.64,78.8,93.2,3.81,262.34,74000,99.3
2022-04-28,San Diego,4.65,79.0,93.3,2.75,262.69,74000,101.3
2022-04-29,San Diego,4.64,79.2,93.7,3.42,260.21,74000,97.7
2022-04-30,San Diego,4.61,79.3,92.8,3.56,262.03,74000,100.1
2022-05-01,San Diego,4.64,79.6,92.8,3.44,261.68,74000,98.0
2022-05-02,San Diego,4.62,79.6,93.2,3.36,262.5,74000,98.7
2022-05-03,San Diego,4.56,79.7,93.5,3.49,262.38,74000,101.1
2022-05-04,San Diego,4.51,79.5,93.5,3.48,262.07,74000,97.6
2022-05-05,San Diego,4.48,78.9,94.1,3.47,262.59,74000,96.9
2022-05-06,San Diego,4.46,79.1,93.5,3.13,261.55,74000,98.1
2022-05-07,San Diego,4.4,78.7,93.7,2.95,261.83,74000,100.8
2022-05-08,San Diego,4.41,78.8,92.9,3.33,260.81,74000,96.7
2022-05-09,San Diego,4.43,79.6,92.7,3.88,262.26,74000,101.8
2022-05-10,San Diego,4.43,79.4,92.3,3.1,263.35,74000,99.4
2022-05-11,San Diego,4.49,79.6,92.9,3.63,261.1,74000,98.9
2022-05-12,San Diego,4.47,79.4,93.1,3.5,263.93,74000,100.7
2022-05-13,San Diego,4.52,78.9,93.2,3.18,261.55,74000,99.0
2022-05-14,San Diego,4.57,79.1,93.8,3.75,261.84,74000,100.1
2022-05-15,San Diego,4.47,79.0,94.0,3.78,261.2,74000,100.4
2022-05-16,San Diego,4.49,78.8,94.1,3.49,262.76,74000,102.4
2022-05-17,San Diego,4.56,78.9,94.1,3.41,260.64,74000,98.8
2022-05-18,San Diego,4.58,78.2,94.4,3.39,261.91,74000,100.1
2022-05-19,San Diego,4.61,77.7,94.5,3.2,260.49,74000,98.6
2022-05-20,San Diego,4.61,77.6,95.0,3.63,263.8,74000,99.9
2022-05-21,San Diego,4.58,77.2,95.0,3.94,263.58,74000,101.8
2022-05-22,San Diego,4.5,77.2,95.4,3.85,262.12,74000,100.1
2022-05-23,San Diego,4.43,77.3,95.1,3.67,260.18,74000,100.3
2022-05-24,San Diego,4.46,76.9,95.5,3.87,262.73,74000,97.6
2022-05-25,San Diego,4.51,76.8,95.8,3.57,261.59,74000,102.5
2022-05-26,San Diego,4.46,76.6,96.0,3.26,262.17,74000,99.7
2022-05-27,San Diego,4.56,76.4,95.9,3.86,262.59,74000,100.2
2022-05-28,San Diego,4.57,76.2,96.9,3.47,263.85,74000,102.4
2022-05-29,San Diego,4.56,76.2,96.5,2.92,264.47,74000,100.1
2022-05-30,San Diego,4.57,75.8,97.3,3.39,261.36,74000,100.3
2022-05-31,San Diego,4.57,75.4,97.7,3.13,262.4,74000,100.8
2022-06-01,San Diego,4.5,75.4,97.5,3.54,260.03,74000,103.5
2022-06-02,San Diego,4.44,75.6,97.6,3.88,262.23,74000,102.8
2022-06-03,San Diego,4.41,75.4,98.0,3.86,262.41,74000,104.0
2022-06-04,San Diego,4.46,75.1,97.7,3.32,260.95,74000,97.5
2022-06-05,San Diego,4.42,74.9,97.8,3.4,263.16,74000,96.4
2022-06-06,San Diego,4.41,74.7,97.8,3.39,262.92,74000,102.6
2022-06-07,San Diego,4.44,74.7,97.9,3.59,261.72,74000,99.6
2022-06-08,San Diego,4.48,74.1,97.9,3.19,262.84,74000,99.9
2022-06-09,San Diego,4.44,74.0,97.6,3.31,261.51,74000,101.9
2022-06-10,San Diego,4.4,74.4,97.2,3.29,261.75,74000,102.5
2022-06-11,San Diego,4.46,74.9,96.4,3.42,263.42,74000,101.3
2022-06-12,San Diego,4.49,74.6,96.6,3.23,261.29,74000,99.2
2022-06-13,San Diego,4.45,74.7,96.6,3.46,261.58,74000,100.8
2022-06-14,San Diego,4.42,74.3,95.7,3.26,263.13,74000,97.5
2022-06-15,San Diego,4.42,74.4,95.9,3.93,261.45,74000,102.0
2022-06-16,San Diego,4.35,74.7,96.2,3.42,261.66,74000,100.4
2022-06-17,San Diego,4.35,74.8,96.7,3.46,261.73,74000,101.0
2022-06-18,San Diego,4.36,74.6,96.5,3.46,263.17,74000,98.6
2022-06-19,San Diego,4.31,74.1,96.2,3.49,262.65,74000,103.3
2022-06-20,San Diego,4.33,73.8,96.6,3.37,263.1,74000,102.4
2022-06-21,San Diego,4.36,74.1,96.8,3.98,262.69,74000,100.0
2022-06-22,San Diego,4.38,74.1,97.2,3.29,264.29,74000,99.4
2022-06-23,San Diego,4.35,73.9,97.5,3.83,262.51,74000,100.4
2022-06-24,San Diego,4.24,73.5,97.0,3.46,260.12,74000,98.9
2022-06-25,San Diego,4.15,73.5,97.3,2.97,261.24,74000,99.0
2022-06-26,San Diego,4.13,73.7,97.5,3.45,263.07,74000,98.0
2022-06-27,San Diego,4.02,73.9,97.5,2.96,263.25,74000,99.4
2022-06-28,San Diego,3.98,73.5,97.3,3.73,262.25,74000,100.1
2022-06-29,San Diego,3.96,73.5,97.1,3.26,262.88,74000,100.0
2022-06-30,San Diego,3.94,73.3,97.5,3.45,262.79,74000,102.2
2022-07-01,San Diego,3.92,73.4,97.0,3.21,263.18,74000,99.3
2022-07-02,San Diego,3.95,73.3,96.7,3.94,263.23,74000,99.7
2022-07-03,San Diego,3.94,73.6,97.1,3.39,262.52,74000,101.0
2022-07-04,San Diego,3.9,73.6,96.5,3.66,264.53,74000,100.8
2022-07-05,San Diego,3.85,74.5,96.0,3.31,264.12,74000,95.7
2022-07-06,San Diego,3.86,74.5,95.7,2.92,262.26,74000,102.2
2022-07-07,San Diego,3.83,74.0,95.5,3.94,262.86,74000,95.8
2022-07-08,San Diego,3.83,74.0,96.1,3.71,263.64,74000,99.3
2022-07-09,San Diego,3.89,73.6,96.0,3.8,262.99,74000,103.1
2022-07-10,San Diego,3.88,73.8,95.7,3.24,262.06,74000,98.9
2022-07-11,San Diego,3.8,73.5,95.3,3.15,262.17,74000,99.8
2022-07-12,San Diego,3.83,73.9,95.5,3.37,262.95,74000,102.2
2022-07-13,San Diego,3.82,73.7,95.0,3.75,261.9,74000,102.7
2022-07-14,San Diego,3.77,73.2,95.4,3.52,262.07,74000,100.1
2022-07-15,San Diego,3.79,72.9,95.4,3.44,262.77,74000,95.5
2022-07-16,San Diego,3.8,72.7,94.7,3.74,261.97,74000,100.7
2022-07-17,San Diego,3.77,72.9,95.5,3.75,264.48,74000,102.6
2022-07-18,San Diego,3.71,73.1,95.5,3.21,261.74,74000,100.6
2022-07-19,San Diego,3.64,72.8,94.9,3.16,262.85,74000,98.0
2022-07-20,San Diego,3.64,72.3,94.4,3.36,264.01,74000,98.9
2022-07-21,San Diego,3.61,72.0,93.7,3.3,263.3,74000,99.7
2022-07-22,San Diego,3.66,71.7,93.7,3.94,263.51,74000,99.0
2022-07-23,San Diego,3.71,71.4,93.6,3.87,262.73,74000,99.2
2022-07-24,San Diego,3.73,71.5,93.7,3.86,262.71,74000,101.9
2022-07-25,San Diego,3.73,71.4,94.3,3.58,263.06,74000,99.2
2022-07-26,San Diego,3.67,71.9,94.3,3.49,265.26,74000,100.5
2022-07-27,San Diego,3.56,72.2,94.5,3.49,264.02,74000,101.0
2022-07-28,San Diego,3.51,72.5,94.5,3.65,262.94,74000,98.6
2022-07-29,San Diego,3.52,72.3,94.7,3.19,261.96,74000,98.4
2022-07-30,San Diego,3.53,72.4,95.7,3.38,262.88,74000,100.7
2022-07-31,San Diego,3.56,72.1,95.0,3.64,262.54,74000,95.8
2022-08-01,San Diego,3.6,72.1,94.8,3.25,261.82,74000,101.2
2022-08-02,San Diego,3.6,71.8,94.4,3.37,263.9,74000,101.2
2022-08-03,San Diego,3.56,72.0,94.6,3.68,263.66,74000,101.0
2022-08-04,San Diego,3.52,71.9,94.4,3.35,262.4,74000,102.4
2022-08-05,San Diego,3.46,72.1,94.5,3.87,262.28,74000,100.7
2022-08-06,San Diego,3.46,72.1,94.7,3.72,263.48,74000,102.3
2022-08-07,San Diego,3.5,72.3,94.9,3.32,262.65,74000,99.1
2022-08-08,San Diego,3.52,72.4,93.9,3.48,262.09,74000,99.7
2022-08-09,San Diego,3.52,72.4,93.5,3.45,263.62,74000,99.6
2022-08-10,San Diego,3.53,72.4,92.9,2.98,263.22,74000,100.1
2022-08-11,San Diego,3.54,72.5,92.4,3.38,263.83,74000,99.6
2022-08-12,San Diego,3.48,72.7,92.6,3.48,260.57,74000,98.0
2022-08-13,San Diego,3.5,72.2,92.0,3.18,264.32,74000,98.0
2022-08-14,San Diego,3.44,71.7,91.9,3.38,261.24,74000,97.5
2022-08-15,San Diego,3.41,71.6,91.5,2.97,261.64,74000,96.6
2022-08-16,San Diego,3.39,71.6,91.4,3.59,264.87,74000,99.6
2022-08-17,San Diego,3.4,70.9,92.0,4.05,262.1,74000,98.3
2022-08-18,San Diego,3.34,71.2,91.6,3.47,263.01,74000,100.6
2022-08-19,San Diego,3.33,71.1,92.2,3.39,263.18,74000,98.8
2022-08-20,San Diego,3.37,70.8,91.8,3.11,264.71,74000,101.6
2022-08-21,San Diego,3.37,70.5,92.5,3.19,263.22,74000,98.3
2022-08-22,San Diego,3.43,70.4,92.9,3.41,262.87,74000,102.6
2022-08-23,San Diego,3.39,70.5,93.2,3.65,263.74,74000,101.2
2022-08-24,San Diego,3.36,70.7,92.8,3.69,263.72,74000,98.7
2022-08-25,San Diego,3.33,70.7,93.4,3.02,263.36,74000,103.6
2022-08-26,San Diego,3.4,70.8,93.1,3.29,263.74,74000,101.7
2022-08-27,San Diego,3.38,70.4,94.0,3.61,262.99,74000,98.9
2022-08-28,San Diego,3.38,70.0,93.7,2.95,262.78,74000,97.9
2022-08-29,San Diego,3.46,70.1,93.8,3.74,263.3,74000,99.6
2022-08-30,San Diego,3.42,69.5,93.3,3.49,263.71,74000,101.5
2022-08-31,San Diego,3.47,69.0,92.7,3.93,262.13,74000,99.3
2022-09-01,San Diego,3.5,69.0,92.4,3.73,263.65,74000,102.4
2022-09-02,San Diego,3.48,68.9,93.1,3.16,263.93,74000,100.3
2022-09-03,San Diego,3.48,68.6,93.5,3.39,265.61,74000,101.8
2022-09-04,San Diego,3.5,69.2,93.5,3.42,263.44,74000,101.2
2022-09-05,San Diego,3.55,68.9,93.8,3.43,266.37,74000,102.2
2022-09-06,San Diego,3.47,69.1,93.3,3.49,264.24,74000,102.0
2022-09-07,San Diego,3.59,69.0,93.0,3.54,265.89,74000,100.1
2022-09-08,San Diego,3.59,69.0,93.4,3.24,263.49,74000,98.9
2022-09-09,San Diego,3.55,68.4,93.4,3.45,263.29,74000,98.1
2022-09-10,San Diego,3.49,68.3,93.1,3.67,264.31,74000,100.8
2022-09-11,San Diego,3.47,68.4,92.9,3.34,265.55,74000,98.7
2022-09-12,San Diego,3.42,68.2,93.3,3.2,263.79,74000,97.5
2022-09-13,San Diego,3.48,67.9,93.5,4.15,264.16,74000,103.1
2022-09-14,San Diego,3.57,67.8,93.3,3.06,265.13,74000,98.9
2022-09-15,San Diego,3.54,68.2,93.5,3.93,265.09,74000,98.4
2022-09-16,San Diego,3.5,67.9,94.2,4.21,262.27,74000,97.4
2022-09-17,San Diego,3.54,68.0,93.7,3.05,263.79,74000,103.4
2022-09-18,San Diego,3.49,68.1,93.9,3.82,264.93,74000,99.4
2022-09-19,San Diego,3.44,68.2,94.1,3.25,264.42,74000,99.2
2022-09-20,San Diego,3.41,68.0,93.7,3.76,266.25,74000,101.0
2022-09-21,San Diego,3.31,67.5,94.1,3.62,264.8,74000,100.4
2022-09-22,San Diego,3.29,67.4,94.5,3.42,262.45,74000,98.0
2022-09-23,San Diego,3.28,67.5,94.5,3.45,266.11,74000,97.8
2022-09-24,San Diego,3.29,68.1,94.8,3.6,265.38,74000,104.3
2022-09-25,San Diego,3.27,68.5,95.0,3.53,264.51,74000,103.0
2022-09-26,San Diego,3.26,68.5,95.0,3.53,262.87,74000,102.1
2022-09-27,San Diego,3.22,68.1,95.3,3.12,263.92,74000,98.0
2022-09-28,San Diego,3.11,68.4,94.9,3.53,264.38,74000,102.1
2022-09-29,San Diego,3.15,68.2,94.6,3.63,262.07,74000,103.8
2022-09-30,San Diego,3.13,67.7,94.5,3.52,264.53,74000,99.6
2022-10-01,San Diego,3.19,67.9,95.0,3.52,266.07,74000,98.5
2022-10-02,San Diego,3.14,67.8,95.1,3.67,262.33,74000,98.8
2022-10-03,San Diego,3.16,68.2,95.9,2.89,263.65,74000,102.7
2022-10-04,San Diego,3.23,68.2,95.8,4.12,263.11,74000,103.4
2022-10-05,San Diego,3.23,67.7,95.0,3.73,264.68,74000,98.7
2022-10-06,San Diego,3.17,67.4,95.4,3.27,263.96,74000,98.5
2022-10-07,San Diego,3.14,67.2,95.1,3.08,264.78,74000,100.7
2022-10-08,San Diego,3.1,67.2,95.6,3.7,265.23,74000,103.3
2022-10-09,San Diego,3.17,67.0,95.3,3.24,265.23,74000,98.5
2022-10-10,San Diego,3.16,66.9,95.3,3.48,266.06,74000,97.7
2022-10-11,San Diego,3.14,66.9,95.6,3.14,263.6,74000,99.5
2022-10-12,San Diego,3.05,67.3,94.5,3.72,264.62,74000,99.4
2022-10-13,San Diego,3.09,67.4,94.5,3.29,264.63,74000,98.5
2022-10-14,San Diego,2.97,67.5,94.5,3.2,263.54,74000,99.3
2022-10-15,San Diego,2.98,67.1,94.3,3.63,265.2,74000,104.2
2022-10-16,San Diego,2.9,67.0,94.2,3.39,264.21,74000,97.4
2022-10-17,San Diego,2.95,66.4,93.3,3.68,265.25,74000,97.8
2022-10-18,San Diego,2.88,66.1,93.1,3.86,264.18,74000,101.3
2022-10-19,San Diego,2.92,66.4,93.4,3.64,265.46,74000,100.1
2022-10-20,San Diego,2.89,66.6,93.6,3.4,263.79,74000,101.6
2022-10-21,San Diego,2.8,66.9,93.0,3.87,265.65,74000,100.4
2022-10-22,San Diego,2.87,66.8,93.9,3.23,263.35,74000,99.6
2022-10-23,San Diego,2.89,67.0,94.1,3.23,265.15,74000,99.5
2022-10-24,San Diego,2.85,67.1,94.3,3.55,264.73,74000,97.7
2022-10-25,San Diego,2.85,67.3,93.5,3.79,264.85,74000,99.7
2022-10-26,San Diego,2.88,66.8,93.6,3.91,263.91,74000,101.2
2022-10-27,San Diego,2.85,67.1,93.6,3.23,263.93,74000,101.4
2022-10-28,San Diego,2.9,67.3,93.3,3.63,262.87,74000,98.9
2022-10-29,San Diego,2.91,67.5,93.1,3.38,263.54,74000,99.7
2022-10-30,San Diego,2.91,67.7,93.1,3.25,263.45,74000,97.9
2022-10-31,San Diego,2.97,67.8,93.4,3.43,265.33,74000,99.2
2022-11-01,San Diego,3.0,67.9,93.6,3.64,266.76,74000,100.0
2022-11-02,San Diego,3.03,68.0,93.6,3.99,265.13,74000,103.0
2022-11-03,San Diego,3.03,68.1,94.1,3.26,264.61,74000,101.0
2022-11-04,San Diego,2.99,68.3,93.8,3.14,266.11,74000,97.9
2022-11-05,San Diego,2.9,68.3,94.1,3.41,264.65,74000,96.8
2022-11-06,San Diego,2.87,68.1,95.0,3.47,263.62,74000,100.2
