date,city,temperature_f,precipitation_in,storm_event,snow_event,heat_wave,wind_speed_mph,humidity_pct,feels_like_f
2022-01-12,San Diego,57.5,0.03,0,0,0,12.7,34.6,63.2
2022-01-13,San Diego,56.6,0.05,0,0,0,8.5,59.3,56.8
2022-01-14,San Diego,62.2,0.06,0,0,0,9.0,56.8,60.5
2022-01-15,San Diego,58.1,0.02,0,0,0,16.7,62.9,52.5
2022-01-16,San Diego,54.8,0.06,0,0,0,7.6,32.1,52.7
2022-01-17,San Diego,64.1,0.0,0,0,0,4.8,74.6,68.6
2022-01-18,San Diego,64.5,0.13,0,0,0,2.3,54.6,65.0
2022-01-19,San Diego,53.2,0.01,0,0,0,10.1,80.8,52.8
2022-01-20,San Diego,48.3,0.02,0,0,0,11.8,61.1,44.5
2022-01-21,San Diego,57.3,0.06,0,0,0,4.1,57.9,57.6
2022-01-22,San Diego,56.7,0.0,0,0,0,19.7,31.0,57.7
2022-01-23,San Diego,52.7,0.01,0,0,0,9.1,80.9,55.6
2022-01-24,San Diego,62.8,0.0,0,0,0,16.8,83.7,57.4
2022-01-25,San Diego,51.8,0.08,0,0,0,6.4,81.5,51.5
2022-01-26,San Diego,60.2,0.01,0,0,0,7.7,66.1,63.0
2022-01-27,San Diego,55.0,0.04,0,0,0,13.7,81.9,51.7
2022-01-28,San Diego,60.4,0.1,0,0,0,2.1,41.0,59.5
2022-01-29,San Diego,50.6,0.04,0,0,0,15.3,37.8,53.1
2022-01-30,San Diego,60.4,0.11,0,0,0,9.9,75.6,57.7
2022-01-31,San Diego,54.1,0.15,0,0,0,7.7,73.6,57.0
2022-02-01,San Diego,55.4,0.15,0,0,0,18.7,59.3,59.3
2022-02-02,San Diego,59.6,0.05,0,0,0,11.1,61.3,59.0
2022-02-03,San Diego,50.7,0.06,0,0,0,9.4,61.5,54.0
2022-02-04,San Diego,63.3,0.04,0,0,0,11.1,61.0,69.7
2022-02-05,San Diego,56.6,0.03,0,0,0,8.9,80.8,53.2
2022-02-06,San Diego,58.0,0.01,0,0,0,10.6,38.5,59.4
2022-02-07,San Diego,63.2,0.06,0,0,0,12.7,63.0,62.7
2022-02-08,San Diego,49.0,0.03,0,0,0,4.9,44.0,46.1
2022-02-09,San Diego,51.5,0.0,0,0,0,13.9,82.6,54.4
2022-02-10,San Diego,59.9,0.09,0,0,0,5.0,83.6,55.0
2022-02-11,San Diego,60.4,0.02,0,0,0,16.5,73.2,61.4
2022-02-12,San Diego,56.0,0.0,0,0,0,15.0,51.4,49.1
2022-02-13,San Diego,57.7,0.05,0,0,0,8.3,71.6,54.2
2022-02-14,San Diego,68.8,0.01,0,0,0,15.6,83.8,70.6
2022-02-15,San Diego,62.0,0.0,0,0,0,13.3,60.8,62.3
2022-02-16,San Diego,64.8,0.1,0,0,0,12.7,49.0,61.3
2022-02-17,San Diego,59.1,0.05,0,0,0,8.9,31.2,58.6
2022-02-18,San Diego,68.8,0.0,0,0,0,12.9,80.0,69.6
2022-02-19,San Diego,65.3,0.04,0,0,0,6.2,78.1,66.1
2022-02-20,San Diego,51.0,0.02,0,0,0,18.5,80.1,55.7
2022-02-21,San Diego,47.5,0.01,0,0,0,9.4,47.8,46.4
2022-02-22,San Diego,58.3,0.06,0,0,0,6.5,56.2,54.4
2022-02-23,San Diego,64.7,0.01,0,0,0,17.7,74.1,61.0
2022-02-24,San Diego,59.7,0.05,0,0,0,5.6,62.4,58.8
2022-02-25,San Diego,66.6,0.05,0,0,0,7.3,32.0,69.2
2022-02-26,San Diego,53.8,0.01,0,0,0,7.2,44.0,57.7
2022-02-27,San Diego,64.9,0.02,0,0,0,14.2,37.0,61.4
2022-02-28,San Diego,65.1,0.07,0,0,0,4.0,74.2,66.3
2022-03-01,San Diego,73.3,0.06,0,0,0,9.9,69.0,69.4
2022-03-02,San Diego,64.1,0.13,0,0,0,7.5,58.8,60.4
2022-03-03,San Diego,64.6,0.09,0,0,0,12.1,76.7,62.6
2022-03-04,San Diego,58.9,0.01,0,0,0,3.3,71.8,60.8
2022-03-05,San Diego,58.8,0.04,0,0,0,2.7,55.9,58.4
2022-03-06,San Diego,51.1,0.0,0,0,0,7.3,68.3,48.9
2022-03-07,San Diego,63.0,0.11,0,0,0,6.6,81.4,65.9
2022-03-08,San Diego,62.0,0.01,0,0,0,9.7,49.6,63.8
2022-03-09,San Diego,58.0,0.05,0,0,0,12.1,41.4,61.3
2022-03-10,San Diego,57.8,0.0,0,0,0,6.6,69.3,59.4
2022-03-11,San Diego,56.7,0.01,0,0,0,9.0,80.6,49.9
2022-03-12,San Diego,68.8,0.03,0,0,0,15.3,33.7,69.0
2022-03-13,San Diego,66.0,0.1,0,0,0,14.8,75.1,63.1
2022-03-14,San Diego,61.3,0.09,0,0,0,8.9,63.0,67.1
2022-03-15,San Diego,63.3,0.1,0,0,0,12.8,75.6,60.2
2022-03-16,San Diego,63.7,0.13,0,0,0,12.1,42.9,65.8
2022-03-17,San Diego,58.3,0.05,0,0,0,14.2,69.9,60.1
2022-03-18,San Diego,54.3,0.03,0,0,0,3.2,63.4,53.4
2022-03-19,San Diego,67.3,0.13,0,0,0,4.4,74.1,68.1
2022-03-20,San Diego,57.0,0.01,0,0,0,9.2,35.0,57.0
2022-03-21,San Diego,64.2,0.06,0,0,0,11.9,71.3,64.0
2022-03-22,San Diego,58.6,0.02,0,0,0,10.7,82.3,63.1
2022-03-23,San Diego,69.9,0.09,0,0,0,13.8,67.4,72.3
2022-03-24,San Diego,61.2,0.06,0,0,0,17.5,61.3,65.4
2022-03-25,San Diego,64.5,0.05,0,0,0,10.2,64.5,65.5
2022-03-26,San Diego,49.3,0.11,0,0,0,13.3,76.1,48.1
2022-03-27,San Diego,54.9,0.05,0,0,0,17.8,42.4,54.3
2022-03-28,San Diego,62.9,0.1,0,0,0,6.9,73.2,61.9
2022-03-29,San Diego,64.5,0.21,0,0,0,7.7,64.0,63.8
2022-03-30,San Diego,58.6,0.14,0,0,0,12.0,49.6,57.1
2022-03-31,San Diego,64.2,0.09,0,0,0,7.9,72.0,62.0
2022-04-01,San Diego,66.4,0.03,0,0,0,16.1,41.5,71.0
2022-04-02,San Diego,56.6,0.05,0,0,0,8.8,39.7,57.6
2022-04-03,San Diego,60.0,0.04,0,0,0,6.4,83.2,55.8
2022-04-04,San Diego,69.5,0.15,0,0,0,5.0,38.2,70.0
2022-04-05,San Diego,54.0,0.08,0,0,0,10.1,58.8,52.3
2022-04-06,San Diego,67.6,0.2,0,0,0,18.6,38.1,67.7
2022-04-07,San Diego,55.8,0.19,0,0,0,10.7,32.7,51.3
2022-04-08,San Diego,66.1,0.02,0,0,0,3.6,61.5,66.2
2022-04-09,San Diego,66.7,0.0,0,0,0,10.2,62.1,61.5
2022-04-10,San Diego,62.1,0.02,0,0,0,4.9,37.9,62.4
2022-04-11,San Diego,69.2,0.01,0,0,0,1.3,50.9,67.1
2022-04-12,San Diego,63.4,0.0,0,0,0,6.1,83.0,59.8
2022-04-13,San Diego,62.0,0.03,0,0,0,6.0,46.0,68.5
2022-04-14,San Diego,62.0,0.02,0,0,0,16.6,33.3,64.0
2022-04-15,San Diego,59.4,0.09,0,0,0,9.6,33.4,57.4
2022-04-16,San Diego,66.0,0.05,0,0,0,4.4,59.3,61.9
2022-04-17,San Diego,58.0,0.03,0,0,0,10.8,37.0,62.2
2022-04-18,San Diego,64.3,0.01,0,0,0,5.7,59.0,59.1
2022-04-19,San Diego,66.0,0.07,0,0,0,15.9,42.2,69.0
2022-04-20,San Diego,62.3,0.05,0,0,0,7.7,80.6,62.6
2022-04-21,San Diego,65.7,0.08,0,0,0,4.7,67.2,68.3
2022-04-22,San Diego,63.0,0.04,0,0,0,15.7,63.1,62.9
2022-04-23,San Diego,61.1,0.05,0,0,0,3.3,33.5,63.7
2022-04-24,San Diego,67.5,0.12,0,0,0,6.7,30.4,64.9
2022-04-25,San Diego,67.1,0.03,0,0,0,5.9,61.9,75.7
2022-04-26,San Diego,64.5,0.08,0,0,0,6.2,81.4,62.8
2022-04-27,San Diego,60.5,0.05,0,0,0,9.1,66.5,59.9
2022-04-28,San Diego,70.5,0.02,0,0,0,7.1,64.2,70.3
2022-04-29,San Diego,57.3,0.25,0,0,0,11.8,51.3,63.0
2022-04-30,San Diego,64.5,0.25,0,0,0,10.7,40.5,59.4
2022-05-01,San Diego,64.4,0.02,0,0,0,13.8,65.4,63.3
2022-05-02,San Diego,58.7,0.05,0,0,0,8.5,30.5,63.9
2022-05-03,San Diego,68.5,0.04,0,0,0,5.4,66.8,70.0
2022-05-04,San Diego,63.7,0.03,0,0,0,2.2,33.5,68.3
2022-05-05,San Diego,73.3,0.03,0,0,0,8.7,54.1,76.6
2022-05-06,San Diego,72.4,0.0,0,0,0,8.0,37.9,76.8
2022-05-07,San Diego,74.9,0.05,0,0,0,9.3,51.3,72.8
2022-05-08,San Diego,64.0,0.0,0,0,0,10.9,51.7,58.9
2022-05-09,San Diego,58.1,0.01,0,0,0,9.4,72.0,58.0
2022-05-10,San Diego,65.2,0.02,0,0,0,6.3,58.7,60.1
2022-05-11,San Diego,65.8,0.2,0,0,0,9.6,79.4,61.8
2022-05-12,San Diego,61.0,0.0,0,0,0,11.2,38.6,62.4
2022-05-13,San Diego,61.5,0.03,0,0,0,9.9,46.0,60.6
2022-05-14,San Diego,73.9,0.09,0,0,0,15.7,76.7,73.2
2022-05-15,San Diego,69.4,0.18,0,0,0,6.7,50.8,68.6
2022-05-16,San Diego,66.7,0.2,0,0,0,15.7,84.9,68.0
2022-05-17,San Diego,69.8,0.02,0,0,0,8.9,42.6,71.8
2022-05-18,San Diego,67.2,0.09,0,0,0,7.3,61.3,69.2
2022-05-19,San Diego,66.8,0.01,0,0,0,18.1,36.8,68.9
2022-05-20,San Diego,71.6,0.01,0,0,0,3.4,41.7,65.1
2022-05-21,San Diego,71.5,0.05,0,0,0,17.7,40.5,69.3
2022-05-22,San Diego,70.3,0.0,0,0,0,4.4,64.0,68.7
2022-05-23,San Diego,71.5,0.02,0,0,0,12.0,50.2,73.6
2022-05-24,San Diego,67.2,0.01,0,0,0,4.8,55.3,67.0
2022-05-25,San Diego,74.5,0.01,0,0,0,13.9,42.6,77.1
2022-05-26,San Diego,66.1,0.12,0,0,0,11.9,48.0,68.9
2022-05-27,San Diego,65.4,0.06,0,0,0,11.0,84.1,63.3
2022-05-28,San Diego,70.9,0.07,0,0,0,10.5,42.4,66.8
2022-05-29,San Diego,67.8,0.03,0,0,0,21.0,73.8,64.8
2022-05-30,San Diego,64.7,0.06,0,0,0,14.2,69.2,64.8
2022-05-31,San Diego,60.4,0.08,0,0,0,7.9,44.2,63.6
2022-06-01,San Diego,74.0,0.09,0,0,0,19.3,40.6,71.4
2022-06-02,San Diego,64.1,0.05,0,0,0,3.0,79.5,62.6
2022-06-03,San Diego,67.4,0.42,0,0,0,15.7,38.8,67.2
2022-06-04,San Diego,75.5,0.07,0,0,0,19.3,40.1,72.5
2022-06-05,San Diego,73.1,0.03,0,0,0,16.6,33.9,75.4
2022-06-06,San Diego,73.5,0.08,0,0,0,18.7,69.1,71.9
2022-06-07,San Diego,64.4,0.1,0,0,0,17.8,36.0,64.1
2022-06-08,San Diego,71.9,0.04,0,0,0,23.1,63.6,72.9
2022-06-09,San Diego,66.1,0.09,0,0,0,11.1,68.1,64.6
2022-06-10,San Diego,67.5,0.05,0,0,0,10.2,44.0,69.8
2022-06-11,San Diego,75.6,0.05,0,0,0,7.4,46.0,77.1
2022-06-12,San Diego,71.9,0.02,0,0,0,1.3,51.0,73.7
2022-06-13,San Diego,83.8,0.03,0,0,0,12.2,39.1,83.0
2022-06-14,San Diego,78.2,0.07,0,0,0,12.2,57.7,79.5
2022-06-15,San Diego,73.6,0.01,0,0,0,14.2,57.6,70.9
2022-06-16,San Diego,80.5,0.07,0,0,0,4.6,72.4,87.4
2022-06-17,San Diego,70.2,0.02,0,0,0,15.5,58.6,73.3
2022-06-18,San Diego,75.2,0.04,0,0,0,3.5,54.0,77.0
2022-06-19,San Diego,70.2,0.01,0,0,0,10.0,57.0,69.2
2022-06-20,San Diego,67.3,0.04,0,0,0,10.7,35.1,71.2
2022-06-21,San Diego,64.3,0.09,0,0,0,13.5,71.8,66.9
2022-06-22,San Diego,73.9,0.01,0,0,0,1.2,70.4,70.6
2022-06-23,San Diego,72.9,0.03,0,0,0,6.3,79.9,71.8
2022-06-24,San Diego,67.2,0.09,0,0,0,12.7,64.6,65.3
2022-06-25,San Diego,70.9,0.05,0,0,0,7.0,83.4,69.4
2022-06-26,San Diego,76.9,0.12,0,0,0,9.5,51.8,80.0
2022-06-27,San Diego,73.0,0.0,0,0,0,12.9,43.0,74.4
2022-06-28,San Diego,72.0,0.06,0,0,0,16.7,64.6,72.6
2022-06-29,San Diego,74.5,0.05,0,0,0,14.0,74.5,75.3
2022-06-30,San Diego,65.2,0.01,0,0,0,15.8,64.5,63.1
2022-07-01,San Diego,75.5,0.02,0,0,0,10.8,63.5,73.2
2022-07-02,San Diego,76.0,0.0,0,0,0,10.2,57.5,71.0
2022-07-03,San Diego,69.0,0.0,0,0,0,9.1,63.9,64.0
2022-07-04,San Diego,68.4,0.08,0,0,0,5.7,64.4,67.7
2022-07-05,San Diego,72.4,0.06,0,0,0,12.3,61.7,73.9
2022-07-06,San Diego,71.5,0.01,0,0,0,15.6,52.7,69.4
2022-07-07,San Diego,62.1,0.03,0,0,0,8.6,33.0,62.8
2022-07-08,San Diego,66.0,0.0,0,0,0,5.2,36.1,63.4
2022-07-09,San Diego,72.9,0.06,0,0,0,15.8,66.7,69.4
2022-07-10,San Diego,80.2,0.02,0,0,0,4.9,69.1,85.6
2022-07-11,San Diego,69.8,0.05,0,0,0,16.0,66.4,74.7
2022-07-12,San Diego,72.6,0.18,0,0,0,11.7,50.7,77.0
2022-07-13,San Diego,72.1,0.09,0,0,0,8.2,60.7,69.3
2022-07-14,San Diego,81.2,0.04,0,0,0,23.2,63.2,76.8
2022-07-15,San Diego,65.8,0.0,0,0,0,13.0,58.5,60.6
2022-07-16,San Diego,67.4,0.01,0,0,0,9.5,37.2,69.9
2022-07-17,San Diego,76.6,0.03,0,0,0,11.9,39.8,79.3
2022-07-18,San Diego,65.9,0.09,0,0,0,24.7,58.1,63.9
2022-07-19,San Diego,65.0,0.04,0,0,0,15.4,55.0,73.1
2022-07-20,San Diego,72.6,0.01,0,0,0,11.0,39.9,73.7
2022-07-21,San Diego,77.4,0.02,0,0,0,10.0,62.7,80.9
2022-07-22,San Diego,81.2,0.01,0,0,0,18.7,49.4,82.3
2022-07-23,San Diego,68.6,0.03,0,0,0,9.3,50.1,63.1
2022-07-24,San Diego,80.1,0.02,0,0,0,6.4,55.0,74.8
2022-07-25,San Diego,70.4,0.11,0,0,0,13.9,34.9,74.4
2022-07-26,San Diego,71.0,0.08,0,0,0,15.2,66.4,71.7
2022-07-27,San Diego,70.0,0.02,0,0,0,8.2,81.4,67.5
2022-07-28,San Diego,69.7,0.07,0,0,0,1.8,65.6,67.7
2022-07-29,San Diego,71.9,0.05,0,0,0,7.6,73.0,74.9
2022-07-30,San Diego,71.7,0.0,0,0,0,9.8,45.7,76.1
2022-07-31,San Diego,71.8,0.08,0,0,0,9.9,36.5,74.5
2022-08-01,San Diego,72.6,0.08,0,0,0,7.2,71.6,75.6
2022-08-02,San Diego,65.5,0.03,0,0,0,7.3,56.7,62.9
2022-08-03,San Diego,76.1,0.06,0,0,0,9.0,40.7,78.9
2022-08-04,San Diego,75.5,0.04,0,0,0,15.4,48.5,79.0
2022-08-05,San Diego,65.4,0.01,0,0,0,4.3,52.3,67.7
2022-08-06,San Diego,75.2,0.02,0,0,0,12.1,73.1,78.3
2022-08-07,San Diego,76.6,0.16,0,0,0,4.9,58.4,77.2
2022-08-08,San Diego,71.3,0.07,0,0,0,8.3,46.4,68.5
2022-08-09,San Diego,66.6,0.06,0,0,0,19.8,49.3,69.4
2022-08-10,San Diego,67.0,0.0,0,0,0,13.8,39.5,65.8
2022-08-11,San Diego,64.5,0.05,0,0,0,12.4,32.1,63.9
2022-08-12,San Diego,74.6,0.11,0,0,0,13.1,52.7,81.7
2022-08-13,San Diego,81.3,0.03,0,0,0,14.7,58.4,80.7
2022-08-14,San Diego,70.3,0.01,0,0,0,12.2,71.5,71.3
2022-08-15,San Diego,64.8,0.15,0,0,0,11.3,45.0,64.1
2022-08-16,San Diego,73.4,0.07,0,0,0,6.0,73.3,70.4
2022-08-17,San Diego,79.7,0.03,0,0,0,13.2,71.1,79.9
2022-08-18,San Diego,76.4,0.01,0,0,0,9.4,40.3,78.8
2022-08-19,San Diego,75.4,0.02,0,0,0,9.1,40.6,69.5
2022-08-20,San Diego,74.1,0.02,0,0,0,8.5,68.5,76.0
2022-08-21,San Diego,72.4,0.03,0,0,0,2.1,78.7,71.4
2022-08-22,San Diego,79.0,0.08,0,0,0,3.8,51.2,79.8
2022-08-23,San Diego,75.0,0.03,0,0,0,15.6,67.2,78.9
2022-08-24,San Diego,64.5,0.02,0,0,0,7.3,81.8,65.5
2022-08-25,San Diego,73.7,0.16,0,0,0,11.4,36.1,75.2
2022-08-26,San Diego,76.3,0.09,0,0,0,6.3,51.3,77.2
2022-08-27,San Diego,70.4,0.06,0,0,0,10.0,30.6,72.6
2022-08-28,San Diego,80.6,0.04,0,0,0,8.8,66.1,76.8
2022-08-29,San Diego,71.3,0.03,0,0,0,16.7,49.0,73.1
2022-08-30,San Diego,69.6,0.0,0,0,0,13.7,51.4,70.6
2022-08-31,San Diego,69.2,0.0,0,0,0,12.8,82.5,68.0
2022-09-01,San Diego,62.6,0.11,0,0,0,12.9,39.2,52.9
2022-09-02,San Diego,72.4,0.1,0,0,0,8.0,59.9,75.3
2022-09-03,San Diego,75.5,0.04,0,0,0,4.7,46.4,72.2
2022-09-04,San Diego,76.1,0.01,0,0,0,6.9,67.3,76.9
2022-09-05,San Diego,62.0,0.01,0,0,0,12.3,64.9,60.4
2022-09-06,San Diego,61.3,0.01,0,0,0,13.7,38.7,56.3
2022-09-07,San Diego,63.8,0.09,0,0,0,6.9,45.4,64.7
2022-09-08,San Diego,62.8,0.05,0,0,0,16.3,64.7,65.6
2022-09-09,San Diego,63.8,0.08,0,0,0,10.2,80.9,66.1
2022-09-10,San Diego,75.8,0.12,0,0,0,0.9,73.1,77.0
2022-09-11,San Diego,73.6,0.01,0,0,0,18.4,68.5,74.9
2022-09-12,San Diego,63.2,0.03,0,0,0,15.3,38.5,65.2
2022-09-13,San Diego,65.5,0.0,0,0,0,9.6,55.8,65.8
2022-09-14,San Diego,68.3,0.03,0,0,0,5.4,82.6,64.7
2022-09-15,San Diego,70.1,0.15,0,0,0,1.6,39.3,66.1
2022-09-16,San Diego,72.7,0.03,0,0,0,15.6,62.0,72.6
2022-09-17,San Diego,67.7,0.01,0,0,0,9.8,55.8,63.0
2022-09-18,San Diego,63.7,0.01,0,0,0,22.9,47.1,64.1
2022-09-19,San Diego,68.5,0.07,0,0,0,12.1,72.2,66.8
2022-09-20,San Diego,62.8,0.01,0,0,0,7.9,53.4,62.2
2022-09-21,San Diego,68.7,0.02,0,0,0,14.3,70.9,69.4
2022-09-22,San Diego,69.4,0.01,0,0,0,19.2,52.1,71.8
2022-09-23,San Diego,69.8,0.08,0,0,0,5.8,78.4,70.7
2022-09-24,San Diego,68.9,0.05,0,0,0,6.5,51.7,68.1
2022-09-25,San Diego,62.2,0.03,0,0,0,7.9,46.7,61.9
2022-09-26,San Diego,73.6,0.01,0,0,0,5.2,51.8,74.0
2022-09-27,San Diego,77.5,0.05,0,0,0,17.2,33.7,76.9
2022-09-28,San Diego,65.9,0.01,0,0,0,11.8,79.6,67.5
2022-09-29,San Diego,64.4,0.02,0,0,0,8.2,59.9,64.8
2022-09-30,San Diego,72.0,0.04,0,0,0,21.2,35.6,73.5
2022-10-01,San Diego,65.4,0.01,0,0,0,5.2,80.0,70.1
2022-10-02,San Diego,59.7,0.02,0,0,0,19.6,82.6,55.2
2022-10-03,San Diego,72.3,0.01,0,0,0,6.5,47.6,70.4
2022-10-04,San Diego,62.1,0.15,0,0,0,18.4,84.3,59.3
2022-10-05,San Diego,61.9,0.0,0,0,0,17.6,37.6,59.6
2022-10-06,San Diego,69.1,0.03,0,0,0,11.6,30.6,68.1
2022-10-07,San Diego,63.3,0.09,0,0,0,7.2,38.0,62.8
2022-10-08,San Diego,60.1,0.06,0,0,0,1.0,76.8,58.3
2022-10-09,San Diego,64.4,0.04,0,0,0,5.9,32.0,60.1
2022-10-10,San Diego,68.7,0.0,0,0,0,10.5,68.5,68.6
2022-10-11,San Diego,60.4,0.01,0,0,0,6.6,50.1,62.1
2022-10-12,San Diego,70.6,0.01,0,0,0,17.7,65.5,69.6
2022-10-13,San Diego,66.0,0.0,0,0,0,3.9,67.3,62.8
2022-10-14,San Diego,59.4,0.06,0,0,0,6.7,47.3,59.7
2022-10-15,San Diego,67.8,0.07,0,0,0,10.6,65.4,71.8
2022-10-16,San Diego,67.4,0.09,0,0,0,2.3,85.0,64.5
2022-10-17,San Diego,61.3,0.2,0,0,0,7.1,44.5,57.7
2022-10-18,San Diego,71.4,0.02,0,0,0,12.8,58.3,68.2
2022-10-19,San Diego,59.9,0.02,0,0,0,1.3,78.8,60.2
2022-10-20,San Diego,60.3,0.01,0,0,0,9.6,36.8,57.6
2022-10-21,San Diego,67.2,0.09,0,0,0,10.5,66.8,71.0
2022-10-22,San Diego,65.9,0.03,0,0,0,6.3,49.9,65.8
2022-10-23,San Diego,54.9,0.03,0,0,0,8.9,71.4,62.2
2022-10-24,San Diego,71.0,0.05,0,0,0,12.8,78.0,69.0
2022-10-25,San Diego,58.1,0.06,0,0,0,8.7,62.3,54.5
2022-10-26,San Diego,63.9,0.0,0,0,0,9.8,78.2,63.4
2022-10-27,San Diego,64.6,0.1,0,0,0,9.3,64.1,62.4
2022-10-28,San Diego,62.4,0.0,0,0,0,2.9,84.4,61.9
2022-10-29,San Diego,57.3,0.05,0,0,0,6.0,51.8,55.2
2022-10-30,San Diego,68.6,0.16,0,0,0,13.1,78.5,65.7
2022-10-31,San Diego,59.6,0.02,0,0,0,10.7,72.1,58.1
2022-11-01,San Diego,60.1,0.01,0,0,0,9.4,60.4,57.0
2022-11-02,San Diego,61.5,0.09,0,0,0,5.0,59.7,60.1
2022-11-03,San Diego,70.0,0.02,0,0,0,19.1,42.7,70.9
2022-11-04,San Diego,64.8,0.0,0,0,0,4.3,42.2,67.4
2022-11-05,San Diego,58.0,0.02,0,0,0,5.6,41.0,58.1
2022-11-06,San Diego,57.3,0.03,0,0,0,1.2,66.7,62.7
2022-11-07,San Diego,57.1,0.04,0,0,0,2.6,75.2,57.3
2022-11-08,San Diego,56.6,0.04,0,0,0,18.6,47.3,50.8
2022-11-09,San Diego,60.7,0.03,0,0,0,17.7,63.6,60.0
2022-11-10,San Diego,63.7,0.06,0,0,0,2.3,79.5,61.1
2022-11-11,San Diego,60.6,0.02,0,0,0,14.1,36.7,64.2
2022-11-12,San Diego,69.9,0.01,0,0,0,0.7,51.3,75.1
2022-11-13,San Diego,62.1,0.03,0,0,0,19.8,31.1,59.5
2022-11-14,San Diego,59.6,0.02,0,0,0,13.9,64.8,61.2
2022-11-15,San Diego,51.5,0.01,0,0,0,1.2,71.8,48.3
2022-11-16,San Diego,54.6,0.03,0,0,0,11.5,56.1,60.7
2022-11-17,San Diego,54.7,0.0,0,0,0,13.5,39.4,55.9
2022-11-18,San Diego,65.0,0.09,0,0,0,2.0,82.6,64.7
2022-11-19,San Diego,58.3,0.07,0,0,0,13.1,38.8,60.8
2022-11-20,San Diego,48.4,0.11,0,0,0,17.9,58.8,49.8
2022-11-21,San Diego,57.2,0.07,0,0,0,9.1,68.8,58.4
2022-11-22,San Diego,66.6,0.03,0,0,0,11.1,64.7,62.4
2022-11-23,San Diego,52.4,0.0,0,0,0,13.9,68.7,52.3
2022-11-24,San Diego,57.8,0.02,0,0,0,11.0,46.0,59.6
2022-11-25,San Diego,67.3,0.01,0,0,0,12.9,54.0,66.6
2022-11-26,San Diego,65.2,0.0,0,0,0,9.2,32.0,60.4
2022-11-27,San Diego,58.5,0.02,0,0,0,9.0,57.4,60.4
2022-11-28,San Diego,60.8,0.02,0,0,0,9.5,64.1,58.7
2022-11-29,San Diego,62.3,0.0,0,0,0,17.2,30.3,64.3
2022-11-30,San Diego,62.2,0.03,0,0,0,14.7,39.9,63.1
2022-12-01,San Diego,51.5,0.04,0,0,0,13.0,35.3,54.5
2022-12-02,San Diego,56.3,0.12,0,0,0,9.3,57.2,55.5
2022-12-03,San Diego,55.6,0.01,0,0,0,10.2,38.2,58.1
2022-12-04,San Diego,59.3,0.06,0,0,0,8.4,79.7,60.6
2022-12-05,San Diego,63.5,0.01,0,0,0,13.0,42.3,59.7
2022-12-06,San Diego,53.9,0.0,0,0,0,9.4,49.5,56.4
2022-12-07,San Diego,58.8,0.03,0,0,0,19.9,71.6,60.2
2022-12-08,San Diego,56.9,0.01,0,0,0,5.6,50.1,63.2
2022-12-09,San Diego,57.8,0.09,0,0,0,14.0,30.7,60.8
2022-12-10,San Diego,54.0,0.09,0,0,0,10.8,74.2,54.7
2022-12-11,San Diego,69.2,0.04,0,0,0,11.6,46.1,70.5
2022-12-12,San Diego,68.4,0.02,0,0,0,5.0,44.5,69.4
2022-12-13,San Diego,65.2,0.05,0,0,0,13.5,82.4,64.3
2022-12-14,San Diego,55.9,0.06,0,0,0,19.6,58.3,54.6
2022-12-15,San Diego,62.9,0.06,0,0,0,10.5,66.3,65.5
2022-12-16,San Diego,60.2,0.09,0,0,0,12.9,70.8,57.1
2022-12-17,San Diego,52.9,0.07,0,0,0,7.8,35.6,56.1
2022-12-18,San Diego,62.4,0.02,0,0,0,18.6,79.0,66.9
2022-12-19,San Diego,46.0,0.24,0,0,0,9.2,76.3,45.3
2022-12-20,San Diego,60.6,0.18,0,0,0,6.8,73.9,60.9
2022-12-21,San Diego,59.2,0.01,0,0,0,8.8,58.7,61.5
2022-12-22,San Diego,58.0,0.03,0,0,0,14.0,43.5,55.2
2022-12-23,San Diego,59.3,0.09,0,0,0,11.6,30.7,58.5
2022-12-24,San Diego,61.1,0.01,0,0,0,7.0,72.4,60.1
2022-12-25,San Diego,58.2,0.01,0,0,0,20.7,75.8,60.0
2022-12-26,San Diego,60.3,0.17,0,0,0,3.7,78.7,57.1
2022-12-27,San Diego,54.2,0.15,0,0,0,13.4,33.7,53.6
2022-12-28,San Diego,52.8,0.05,0,0,0,9.5,33.8,54.6
2022-12-29,San Diego,52.0,0.08,0,0,0,3.8,30.7,50.4
2022-12-30,San Diego,54.4,0.04,0,0,0,12.2,84.6,54.2
2022-12-31,San Diego,56.1,0.04,0,0,0,15.2,55.0,55.1
2023-01-01,San Diego,64.6,0.04,0,0,0,12.5,45.1,64.9
2023-01-02,San Diego,59.6,0.02,0,0,0,7.4,49.3,58.3
2023-01-03,San Diego,55.2,0.02,0,0,0,7.6,62.7,55.8
2023-01-04,San Diego,62.5,0.02,0,0,0,0.4,44.3,70.3
2023-01-05,San Diego,56.6,0.06,0,0,0,20.1,41.6,52.1
2023-01-06,San Diego,64.4,0.03,0,0,0,9.4,55.7,66.3
2023-01-07,San Diego,58.1,0.03,0,0,0,3.0,39.9,54.5
2023-01-08,San Diego,48.2,0.08,0,0,0,3.9,47.2,45.5
2023-01-09,San Diego,56.1,0.03,0,0,0,10.4,81.7,59.2
2023-01-10,San Diego,52.2,0.02,0,0,0,10.4,33.8,49.2
2023-01-11,San Diego,60.2,0.03,0,0,0,8.8,59.6,58.7
2023-01-12,San Diego,54.5,0.14,0,0,0,16.0,70.6,55.0
